"2013-01-29 05:23:42,476",Suite,Test,# Threads,Phase,Action,Thread,Duration (ms),# Executions,# Deadlocks,Executions/s,Deadlocks/s,Avg Exec Time (ms),Avg Resp Time (ms),StdDev Resp Time (ms),Min Resp Time (ms),Max Resp Time (ms)
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.4-[Execute Query],142684,1000,0,7.008494295,0,142.684,142.6748608,72.8485763,119.983784,1316.130837
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.6-[Execute Query],144803,1000,0,6.905934269,0,144.803,144.794503,68.39793383,119.727089,1110.43004
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.8-[Execute Query],162736,1000,0,6.144921837,0,162.736,162.7263651,82.39337218,118.984065,1210.510729
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.5-[Execute Query],170950,1000,0,5.849663644,0,170.95,170.9399381,83.1400585,115.901289,1107.383745
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.9-[Execute Query],173021,1000,0,5.779645245,0,173.021,173.0103469,85.04589133,114.313488,1108.953846
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.1-[Execute Query],178487,1000,0,5.602648932,0,178.487,178.4764269,85.31545217,119.157516,1103.905377
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.0-[Execute Query],178733,1000,0,5.5949377,0,178.733,178.7228224,88.3629244,119.338054,1221.919364
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.7-[Execute Query],178750,1000,0,5.594405594,0,178.75,178.739461,89.76118053,115.841026,1186.103624
"2013-01-30 03:43:53,066",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,WARMUP,Execute Query,ST-0.3-[Execute Query],184828,1000,0,5.410435648,0,184.828,184.8185747,86.56799656,113.937845,1174.807444
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,10,RUN,Execute Query,Aggregated,174556,10000,0,57.2882055,0,160.2649,160.2553333,0,114.561064,641.466791
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.2-[Execute Query],140429,1000,0,7.121036253,0,140.429,140.4192632,40.94948594,119.460394,468.254067
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.4-[Execute Query],147307,1000,0,6.788543654,0,147.307,147.2969377,45.81114335,123.27116,641.466791
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.0-[Execute Query],147747,1000,0,6.768326937,0,147.747,147.7359214,46.15467992,122.719666,562.063133
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.5-[Execute Query],159105,1000,0,6.2851576,0,159.105,159.0955562,58.3397432,119.129081,537.212929
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.6-[Execute Query],159951,1000,0,6.251914649,0,159.951,159.9420855,57.54993335,119.026304,448.45434
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.8-[Execute Query],162734,1000,0,6.144997358,0,162.734,162.7253433,57.35092035,114.683006,562.121239
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.9-[Execute Query],166961,1000,0,5.98942268,0,166.961,166.9517282,59.51093662,115.240918,444.791941
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.3-[Execute Query],170171,1000,0,5.876441932,0,170.171,170.161808,62.25250849,118.519875,574.26895
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.1-[Execute Query],173689,1000,0,5.757416992,0,173.689,173.6797023,63.24896261,114.561064,564.069961
"2013-01-30 03:46:50,624",LMPI Parallel Query Test Suite,xQuery Test by :cs_q401,1,RUN,Execute Query,ST-0.7-[Execute Query],174555,1000,0,5.72885337,0,174.555,174.5449877,63.10019784,115.661573,541.990326
,,,,,,,,,,,,,,,,
"2013-01-29 07:11:24,697",Suite,Test,# Threads,Phase,Action,Thread,Duration (ms),# Executions,# Deadlocks,Executions/s,Deadlocks/s,Avg Exec Time (ms),Avg Resp Time (ms),StdDev Resp Time (ms),Min Resp Time (ms),Max Resp Time (ms)
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,10,WARMUP,Execute Query,Aggregated,274513,10000,0,36.4281473,0,274.1005,274.0367874,0,64.741868,983.086979
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.0-[Execute Query],273452,1000,0,3.656948934,0,273.452,273.3788692,45.12546213,154.935661,928.415314
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.4-[Execute Query],273551,1000,0,3.655625459,0,273.551,273.4677346,45.39546218,183.852662,928.478256
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.7-[Execute Query],274012,1000,0,3.649475205,0,274.012,273.9250771,44.4123003,189.559917,875.775428
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.3-[Execute Query],274123,1000,0,3.647997432,0,274.123,274.0682146,45.47977235,183.554416,915.300866
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.2-[Execute Query],274207,1000,0,3.646879912,0,274.207,274.1618304,46.24396887,173.239367,983.086979
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.1-[Execute Query],274209,1000,0,3.646853313,0,274.209,274.1631637,46.08129957,148.958062,878.985586
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.5-[Execute Query],274278,1000,0,3.645935875,0,274.278,274.2356991,44.2876406,141.07179,835.057526
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.9-[Execute Query],274293,1000,0,3.645736493,0,274.293,274.2241208,46.1925058,129.849503,940.205071
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.6-[Execute Query],274367,1000,0,3.644753196,0,274.367,274.3083611,46.47070355,100.618333,948.524979
"2013-01-29 07:11:24,698",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,WARMUP,Execute Query,ST-0.8-[Execute Query],274513,1000,0,3.64281473,0,274.513,274.4348034,45.87149882,64.741868,846.774968
"2013-01-29 07:16:02,876",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,10,RUN,Execute Query,Aggregated,273786,10000,0,36.52487709,0,273.46,273.3945228,0,94.718697,837.604362
"2013-01-29 07:16:02,876",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.9-[Execute Query],273110,1000,0,3.661528322,0,273.11,273.0709138,31.02057247,188.412138,764.695817
"2013-01-29 07:16:02,876",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.5-[Execute Query],273170,1000,0,3.660724091,0,273.17,273.086052,31.43864289,172.942574,807.876851
"2013-01-29 07:16:02,876",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.1-[Execute Query],273217,1000,0,3.660094357,0,273.217,273.1519772,33.23830422,173.705672,837.604362
"2013-01-29 07:16:02,877",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.2-[Execute Query],273298,1000,0,3.659009579,0,273.298,273.2493712,31.02038103,181.004526,800.241569
"2013-01-29 07:16:02,877",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.0-[Execute Query],273338,1000,0,3.658474124,0,273.338,273.255167,31.45256451,182.069452,777.227479
"2013-01-29 07:16:02,877",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.7-[Execute Query],273527,1000,0,3.655946214,0,273.527,273.4540797,32.82467771,113.404649,789.30719
"2013-01-29 07:16:02,877",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.8-[Execute Query],273592,1000,0,3.655077634,0,273.592,273.5224207,32.79970968,139.359878,804.153482
"2013-01-29 07:16:02,877",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.6-[Execute Query],273779,1000,0,3.652581096,0,273.779,273.7019225,33.09882102,102.467539,793.818228
"2013-01-29 07:16:02,877",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.4-[Execute Query],273783,1000,0,3.652527732,0,273.783,273.7226851,32.46665736,94.718697,779.476087
"2013-01-29 07:16:02,877",LMPI Parallel Query Test Suite,xQuery Test by :cs_q603_para,1,RUN,Execute Query,ST-0.3-[Execute Query],273786,1000,0,3.652487709,0,273.786,273.7306391,32.80304679,96.744136,817.64766
"2013-01-30 03:49:48,226",Suite,Test,# Threads,Phase,Action,Thread,Duration (ms),# Executions,# Deadlocks,Executions/s,Deadlocks/s,Avg Exec Time (ms),Avg Resp Time (ms),StdDev Resp Time (ms),Min Resp Time (ms),Max Resp Time (ms)
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,10,WARMUP,Execute Query,Aggregated,172278,10000,0,58.04571681,0,161.5153,161.5062253,0,113.984337,926.8638
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.1-[Execute Query],148434,1000,0,6.737000957,0,148.434,148.4250491,49.4411544,120.268669,894.203403
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.2-[Execute Query],157167,1000,0,6.362658828,0,157.167,157.1579199,57.51911522,120.596421,894.156582
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.5-[Execute Query],157947,1000,0,6.331237694,0,157.947,157.9384105,57.55845981,119.758125,895.297853
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.0-[Execute Query],158927,1000,0,6.292197046,0,158.927,158.9177343,59.00104777,121.085639,926.582761
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.6-[Execute Query],161019,1000,0,6.210447214,0,161.019,161.0100526,61.25795775,120.137146,926.8638
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.9-[Execute Query],163375,1000,0,6.120887529,0,163.375,163.3666195,60.37364728,121.335823,895.360691
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.4-[Execute Query],163634,1000,0,6.111199384,0,163.634,163.6243405,60.4345877,116.13551,782.255142
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.7-[Execute Query],166008,1000,0,6.023806082,0,166.008,165.9992044,59.72669965,119.276574,783.194756
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.8-[Execute Query],166365,1000,0,6.010879692,0,166.365,166.3559224,62.78691579,115.684591,782.640032
"2013-01-30 03:49:48,226",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,WARMUP,Execute Query,ST-0.3-[Execute Query],172277,1000,0,5.804605374,0,172.277,172.2669998,64.35926044,113.984337,782.241499
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,10,RUN,Execute Query,Aggregated,172351,10000,0,58.0211313,0,159.3207,159.3117181,0,115.926061,572.470102
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.6-[Execute Query],144941,1000,0,6.89935905,0,144.941,144.9318106,41.22750706,120.857508,428.628371
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.2-[Execute Query],152298,1000,0,6.566074407,0,152.298,152.2893452,52.63655559,119.782941,450.387026
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.0-[Execute Query],152728,1000,0,6.547587869,0,152.728,152.7188922,50.61815326,119.610934,555.064936
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.9-[Execute Query],154897,1000,0,6.455902955,0,154.897,154.8883815,49.96273108,122.267755,486.080388
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.5-[Execute Query],159408,1000,0,6.27321088,0,159.408,159.3993499,53.35742704,116.66735,428.765546
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.3-[Execute Query],160227,1000,0,6.241145375,0,160.227,160.2181876,55.83629592,120.362641,462.083777
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.7-[Execute Query],160234,1000,0,6.240872724,0,160.234,160.2254631,53.88481479,117.373655,485.981323
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.1-[Execute Query],167134,1000,0,5.983223043,0,167.134,167.1242299,57.2878983,115.926061,397.493027
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.4-[Execute Query],168989,1000,0,5.917544929,0,168.989,168.980181,60.59450922,116.307619,540.739766
"2013-01-30 03:52:44,810",LMPI Parallel Query Test Suite,xQuery Test by :cs_q403,1,RUN,Execute Query,ST-0.8-[Execute Query],172351,1000,0,5.80211313,0,172.351,172.3413396,60.36893733,116.618344,572.470102
,,,,,,,,,,,,,,,,
"2013-01-29 07:24:20,309",Suite,Test,# Threads,Phase,Action,Thread,Duration (ms),# Executions,# Deadlocks,Executions/s,Deadlocks/s,Avg Exec Time (ms),Avg Resp Time (ms),StdDev Resp Time (ms),Min Resp Time (ms),Max Resp Time (ms)
"2013-01-29 07:24:20,309",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,10,WARMUP,Execute Query,Aggregated,491705,10000,0,20.33739742,0,491.1182,491.0724913,0,123.29572,1732.402217
"2013-01-29 07:24:20,309",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.1-[Execute Query],490148,1000,0,2.040200103,0,490.148,490.109476,55.00017846,302.902664,1043.875451
"2013-01-29 07:24:20,309",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.2-[Execute Query],490688,1000,0,2.037954872,0,490.688,490.6341923,61.97468501,263.647254,1641.661514
"2013-01-29 07:24:20,309",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.7-[Execute Query],490996,1000,0,2.03667647,0,490.996,490.9406142,63.52648446,343.852031,1716.120592
"2013-01-29 07:24:20,309",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.0-[Execute Query],491030,1000,0,2.036535446,0,491.03,490.9925191,55.31582285,290.2835,1083.258225
"2013-01-29 07:24:20,309",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.8-[Execute Query],491121,1000,0,2.036158095,0,491.121,491.0867268,60.55808885,335.163432,1564.441393
"2013-01-29 07:24:20,309",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.5-[Execute Query],491185,1000,0,2.03589279,0,491.185,491.1532299,59.42926284,271.959191,1450.137803
"2013-01-29 07:24:20,310",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.4-[Execute Query],491412,1000,0,2.034952341,0,491.412,491.3643821,63.67216401,197.033412,1660.649283
"2013-01-29 07:24:20,310",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.6-[Execute Query],491436,1000,0,2.034852962,0,491.436,491.3874908,66.37322407,212.5457,1732.402217
"2013-01-29 07:24:20,310",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.3-[Execute Query],491461,1000,0,2.034749451,0,491.461,491.4106881,56.25074587,225.702827,1035.785362
"2013-01-29 07:24:20,310",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,WARMUP,Execute Query,ST-0.9-[Execute Query],491705,1000,0,2.033739742,0,491.705,491.6455935,65.57878761,123.29572,1631.960937
"2013-01-29 07:32:11,726",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,10,RUN,Execute Query,Aggregated,468128,10000,0,21.36167886,0,467.6151,467.5730876,0,164.357926,3766.657848
"2013-01-29 07:32:11,726",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.6-[Execute Query],466897,1000,0,2.141800012,0,466.897,466.841377,111.1238995,171.060896,3766.657848
"2013-01-29 07:32:11,726",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.3-[Execute Query],466942,1000,0,2.141593603,0,466.942,466.8867734,109.69998,244.178511,3734.77991
"2013-01-29 07:32:11,726",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.0-[Execute Query],467152,1000,0,2.140630887,0,467.152,467.118483,109.5718387,317.878849,3732.354579
"2013-01-29 07:32:11,727",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.1-[Execute Query],467211,1000,0,2.140360565,0,467.211,467.1588811,110.3328899,263.503517,3752.182787
"2013-01-29 07:32:11,727",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.5-[Execute Query],467811,1000,0,2.137615405,0,467.811,467.7763689,110.7858521,204.659131,3749.262585
"2013-01-29 07:32:11,727",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.8-[Execute Query],467873,1000,0,2.137332139,0,467.873,467.8309453,110.3067525,237.342744,3731.59854
"2013-01-29 07:32:11,727",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.7-[Execute Query],467911,1000,0,2.137158562,0,467.911,467.8784533,110.0486965,173.877045,3733.348665
"2013-01-29 07:32:11,727",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.9-[Execute Query],468102,1000,0,2.136286536,0,468.102,468.0692681,111.3141936,164.357926,3751.044917
"2013-01-29 07:32:11,727",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.4-[Execute Query],468124,1000,0,2.136186139,0,468.124,468.0723833,110.9816365,178.687926,3748.341833
"2013-01-29 07:32:11,727",LMPI Parallel Query Test Suite,xQuery Test by :cs_q604_para,1,RUN,Execute Query,ST-0.2-[Execute Query],468128,1000,0,2.136167886,0,468.128,468.0979429,109.2610884,183.14013,3686.515781
"2013-01-30 03:56:28,125",Suite,Test,# Threads,Phase,Action,Thread,Duration (ms),# Executions,# Deadlocks,Executions/s,Deadlocks/s,Avg Exec Time (ms),Avg Resp Time (ms),StdDev Resp Time (ms),Min Resp Time (ms),Max Resp Time (ms)
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,10,WARMUP,Execute Query,Aggregated,218225,10000,0,45.82426395,0,200.3861,200.3744035,0,138.508182,915.145975
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.7-[Execute Query],193414,1000,0,5.170256548,0,193.414,193.4052516,64.27579623,147.223028,774.119876
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.2-[Execute Query],193657,1000,0,5.163768932,0,193.657,193.6476867,64.01749666,147.692615,875.665145
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.1-[Execute Query],195238,1000,0,5.121953718,0,195.238,195.2288167,63.68944198,145.688075,775.481457
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.3-[Execute Query],195544,1000,0,5.113938551,0,195.544,195.5341196,63.80611549,146.412157,875.77766
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.8-[Execute Query],196244,1000,0,5.095697193,0,196.244,196.2127416,66.16585421,144.950213,915.145975
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.0-[Execute Query],197637,1000,0,5.059781316,0,197.637,197.6270892,62.93633608,141.912315,873.494475
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.9-[Execute Query],203349,1000,0,4.917653886,0,203.349,203.338814,67.93724159,140.667251,913.750384
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.5-[Execute Query],203487,1000,0,4.914318851,0,203.487,203.4776673,68.46852918,145.994196,913.899743
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.6-[Execute Query],207068,1000,0,4.829331427,0,207.068,207.0590036,70.32408013,144.32001,899.719623
"2013-01-30 03:56:28,125",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,WARMUP,Execute Query,ST-0.4-[Execute Query],218223,1000,0,4.582468392,0,218.223,218.2128448,74.81463487,138.508182,874.500899
"2013-01-30 04:00:00,160",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,10,RUN,Execute Query,Aggregated,207479,10000,0,48.19764892,0,196.5246,196.5149654,0,138.921253,661.33172
"2013-01-30 04:00:00,160",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.5-[Execute Query],185939,1000,0,5.378107874,0,185.939,185.9298782,54.28995846,146.946053,456.956395
"2013-01-30 04:00:00,160",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.4-[Execute Query],190956,1000,0,5.236808479,0,190.956,190.9460143,58.53626603,147.637956,399.449457
"2013-01-30 04:00:00,160",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.0-[Execute Query],192444,1000,0,5.196316851,0,192.444,192.4339911,57.78021876,148.186692,615.524949
"2013-01-30 04:00:00,161",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.2-[Execute Query],196130,1000,0,5.098659053,0,196.13,196.1198596,61.35551546,147.116797,628.578357
"2013-01-30 04:00:00,161",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.9-[Execute Query],196301,1000,0,5.094217554,0,196.301,196.2913586,61.89341282,147.349647,517.875637
"2013-01-30 04:00:00,161",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.7-[Execute Query],197228,1000,0,5.070273998,0,197.228,197.2189119,64.00492382,140.345113,661.33172
"2013-01-30 04:00:00,161",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.3-[Execute Query],197308,1000,0,5.068218217,0,197.308,197.2990401,63.60884747,140.389908,454.881474
"2013-01-30 04:00:00,161",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.8-[Execute Query],199324,1000,0,5.016957316,0,199.324,199.3139344,62.73620593,145.526055,415.317824
"2013-01-30 04:00:00,161",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.1-[Execute Query],202137,1000,0,4.947139811,0,202.137,202.1280699,64.4931479,142.376023,513.380561
"2013-01-30 04:00:00,161",LMPI Parallel Query Test Suite,xQuery Test by :cs_q404,1,RUN,Execute Query,ST-0.6-[Execute Query],207479,1000,0,4.819764892,0,207.479,207.4685954,67.04954846,138.921253,633.331264
,,,,,,,,,,,,,,,,
"2013-01-29 07:36:38,953",Suite,Test,# Threads,Phase,Action,Thread,Duration (ms),# Executions,# Deadlocks,Executions/s,Deadlocks/s,Avg Exec Time (ms),Avg Resp Time (ms),StdDev Resp Time (ms),Min Resp Time (ms),Max Resp Time (ms)
"2013-01-29 07:36:38,953",LMPI Parallel Query Test Suite,xQuery Test by :cs_q605_para,10,WARMUP,Execute Query,Aggregated,263950,10000,0,37.88596325,0,263.4097,263.3406577,0,65.627686,1041.601858
"2013-01-29 07:36:38,953",LMPI Parallel Query Test Suite,xQuery Test by :cs_q605_para,1,WARMUP,Execute Query,ST-0.7-[Execute Query],262564,1000,0,3.808595238,0,262.564,262.4744911,35.49046366,183.84925,984.50343
"2013-01-29 07:36:38,953",LMPI Parallel Query Test Suite,xQuery Test by :cs_q605_para,1,WARMUP,Execute Query,ST-0.8-[Execute Query],263139,1000,0,3.80027286,0,263.139,263.04168,36.08747404,201.330481,1009.081318
"2013-01-29 07:36:38,953",LMPI Parallel Query Test Suite,xQuery Test by :cs_q605_para,1,WARMUP,Execute Query,ST-0.3-[Execute Query],263201,1000,0,3.799377662,0,263.201,263.1526583,36.41974905,188.356417,997.904973
"2013-01-29 07:36:38,953",LMPI Parallel Query Test Suite,xQuery Test by :cs_q605_para,1,WARMUP,Execute Query,ST-0.5-[Execute Query],263351,1000,0,3.797213605,0,263.351,263.2931734,35.27251504,141.965932,989.621616
"2013-01-29 07:36:38,953",LMPI Parallel Query Test Suite,xQuery Test by :cs_q605_para,1,WARMUP,Execute Query,ST-0.1-[Execute Query],263449,1000,0,3.795801085,0,263.449,263.3798651,35.19802606,175.554514,985.093546
